,time,speed (m/s),speed (km/hr),speed (mi/hr),avg steering center
0,3.449350118637085,31.01163880756362,111.64189970722904,69.37106032472133,0
1,18.380550384521484,5.819738678232449,20.951059241636816,13.018384659610799,0
